id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
3049,Ace Ventura: Pet Detective,6.544,5315,1994,107217396,86,False,15000000,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",28.829,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,"He's the best there is! (Actually, he's the only one there is.)","['Comedy', 'Adventure']",['United States of America'],['English'],"['miami', 'florida', 'dolphin', 'detective', 'human animal relationship', 'stupidity', 'mascot', 'slapstick comedy', 'animal', 'private detective', 'pets']","['Jim Carrey', 'Sean Young', 'Courteney Cox']",['Tom Shadyac']
10530,Pocahontas,6.926,5306,1995,346079773,81,False,55000000,en,Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",37.713,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,An American legend comes to life.,"['Adventure', 'Animation', 'Family', 'Romance']",['United States of America'],['English'],"['princess', 'culture clash', 'colony', 'forbidden love', 'musical', 'gold rush', 'native american', 'colonisation', 'virginia', 'star crossed lovers', 'intercultural relationship', 'based on myths', 'legends or folklore', '17th century', 'shamanism', 'animal sidekick']","['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers']","['Mike Gabriel', 'Eric Goldberg']"
39513,Paul,6.708,5300,2011,97984015,104,False,40000000,en,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",22.43,/e57pNjhWbRos9BTvgeUYUzB8VfO.jpg,Who's up for a close encounter?,"['Adventure', 'Comedy', 'Science Fiction']","['United Kingdom', 'United States of America']",['English'],"['san diego', 'california', 'alien', 'area 51', 'alien space craft', 'duringcreditsstinger', '1980s']","['Seth Rogen', 'Simon Pegg', 'Nick Frost']",['Greg Mottola']
388,Inside Man,7.399,5297,2006,186003591,129,False,45000000,en,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",24.586,/5ljZJLpQj8s3iSk3LylnFDyDoIK.jpg,It looked like the perfect bank robbery. But you can’t judge a crime by its cover.,"['Crime', 'Drama', 'Thriller']",['United States of America'],"['English', 'Albanian']","['new york city', 'nazi', 'court case', 'kidnapping', 'hostage', 'bank', 'bank manager', 'ultimatum', 'heist', 'anti-semitism', 'police detective', 'bank robbery', 'hostage situation', 'financial transactions', 'bank vault', 'dark past', 'manhattan', 'new york city', 'secret past', 'crooked banker', 'secret', 'public figure']","['Denzel Washington', 'Clive Owen', 'Jodie Foster']",['Spike Lee']
762,Monty Python and the Holy Grail,7.797,5280,1975,1940906,91,False,400000,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",28.015,/hWx1ANiWEWWyzKPN0us35HCGnhQ.jpg,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,"['Adventure', 'Comedy', 'Fantasy']",['United Kingdom'],"['French', 'Latin', 'English']","['holy grail', 'swordplay', 'england', 'monk', 'wedding reception', 'scotland yard', 'midnight movie', 'animal attack', 'camelot', 'round table', 'chapter', 'satire', 'parody', 'breaking the fourth wall', 'knight', 'king arthur', 'knights of the round table', '10th century', 'anarchic comedy', 'hilarious']","['Graham Chapman', 'John Cleese', 'Terry Gilliam']","['Terry Gilliam', 'Terry Jones']"
1573,Die Hard 2,6.923,5275,1990,240031094,124,False,70000000,en,Die Hard 2,"Off-duty cop John McClane is gripped with a feeling of déjà vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics.",35.157,/cNRYDede3NYLZv2JrvYmSgM1XdF.jpg,Die harder.,"['Action', 'Thriller']",['United States of America'],"['English', 'Spanish']","['journalist', 'helicopter', 'airport', 'based on novel or book', 'ambush', 'hand grenade', 'fistfight', 'cop', 'sequel', 'snow', 'shootout', 'officer involved shooting', 'los angeles', 'california', 'terrorism', 'explosion', 'church', 'sabotage', 'commando', 'walkie talkie', 'air traffic control', 'christmas', 'snowmobile', 'action hero']","['Bruce Willis', 'Bonnie Bedelia', 'William Atherton']",['Renny Harlin']
50546,Just Go with It,6.673,5270,2011,214945591,117,False,80000000,en,Just Go with It,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",43.196,/ez1EDULOCUUCySHOZU6tz97qbtM.jpg,Sometimes a guy's best wingman... is a wingwoman,"['Comedy', 'Romance']",['United States of America'],['English'],"['friendship', 'hawaii', 'assistant', 'plastic surgery', 'romantic comedy', 'waterfall', 'falling in love', 'older man younger woman relationship', 'young woman', 'family vacation', 'single mother', 'plastic surgeon', 'divorced', 'schoolteacher', 'rich man', 'favor', 'elaborate ruse', 'pretending to be wife', 'pretend marriage', 'backstory', 'lies to cover lies', 'pretend family', 'sorority sister']","['Adam Sandler', 'Jennifer Aniston', 'Nicole Kidman']",['Dennis Dugan']
861,Total Recall,7.284,5243,1990,261317921,113,False,65000000,en,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company who manufacture memories. Something goes wrong during his memory implant turning Doug's life upside down and even to question what is reality and what isn't.",25.031,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,"They stole his mind, now he wants it back.","['Action', 'Adventure', 'Science Fiction']",['United States of America'],['English'],"['double life', 'planet mars', 'based on novel or book', 'oxygen', 'resistance', 'telepathy', 'falsely accused', 'dystopia', 'villainess', 'mutant', 'hologram', 'space travel', 'space colony', 'utopia', 'fake identity', 'secret agent', 'futuristic', 'cyberpunk', 'fictional war', 'false memory', 'robot cop', 'implanted memory', 'action hero', 'virtual world', '2080s']","['Arnold Schwarzenegger', 'Sharon Stone', 'Rachel Ticotin']",['Paul Verhoeven']
524,Casino,8.004,5240,1995,116112375,179,False,50000000,en,Casino,"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",29.212,/6zEZY1htzRos2w0W3T7o7W1WJhp.jpg,No one stays at the top forever.,"['Crime', 'Drama']","['France', 'United States of America']",['English'],"['drug abuse', 'casino', 'poker', 'italian american', 'gambling', '1970s', 'fbi', 'greed', 'overdose', 'car bomb', 'rise and fall', 'money', 'organized crime', 'mafia', 'jewish american', 'las vegas', 'desert', '1980s']","['Robert De Niro', 'Sharon Stone', 'Joe Pesci']",['Martin Scorsese']
17431,Moon,7.57,5238,2009,9760104,97,False,5000000,en,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",20.346,/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg,The last place you'd ever expect to find yourself.,"['Science Fiction', 'Drama']","['United Kingdom', 'United States of America']","['Spanish', 'English']","['future', 'moon', 'artificial intelligence (a.i.)', 'isolation', 'clone', 'dystopia', 'space', 'cloning', 'moon base', 'two-hander']","['Sam Rockwell', 'Kevin Spacey', 'Dominique McElligott']",['Duncan Jones']
3170,Bambi,7.0,5236,1942,267447150,70,False,858000,en,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",43.491,/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,A great love story.,"['Animation', 'Drama', 'Family']",['United States of America'],['English'],"['loss of loved one', 'forest', 'coming of age', 'best friend', 'cartoon rabbit', 'forest fire', 'fawn', 'cartoon deer']","['Donnie Dunagan', 'Peter Behn', 'Stan Alexander']","['David Hand', 'James Algar', 'Samuel Armstrong', 'William Roberts', 'Paul Satterfield', 'Graham Heid', 'Norman Wright']"
855,Black Hawk Down,7.368,5208,2001,172989651,145,False,92000000,en,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",36.7,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,Leave No Man Behind.,"['Action', 'History', 'War']","['United Kingdom', 'United States of America']","['English', 'Somali']","['based on novel or book', 'ambush', 'chaos', 'militia', 'prisoner of war', 'wound', 'somalia', 'warlord', 'famine', 'arms dealer', 'delta force', 'gunfight', 'combat', '1990s', 'mogadishu', 'rescue operation', 'peacekeeper', 'soldiers', 'street shootout']","['Josh Hartnett', 'Ewan McGregor', 'Jason Isaacs']",['Ridley Scott']
12162,The Hurt Locker,7.254,5187,2008,49230772,131,False,15000000,en,The Hurt Locker,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",24.144,/m2duGsKjBOl3BB8uFOTnRUzdEhg.jpg,You'll know when you're in it.,"['Drama', 'Thriller', 'War']",['United States of America'],"['English', 'Arabic', 'Turkish']","['rescue', 'explosive', 'loyalty', 'us army', 'car bomb', 'iraq', 'tension', 'disaster', 'terrorism', 'soldier', 'iraq war', 'anti war', 'bomb squad', 'body armor', 'woman director', 'army sergeant']","['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty']",['Kathryn Bigelow']
117,The Untouchables,7.77,5181,1987,76270454,119,False,25000000,en,The Untouchables,"Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",30.039,/8BquGK22zCcsmBWiaIakaaPpSZb.jpg,What are you prepared to do?,"['Crime', 'Drama', 'History', 'Thriller']",['United States of America'],['English'],"['chicago', 'illinois', 'prohibition era', 'gangster', 'baseball bat', 'white suit', 'tough cop', 'treasury agent', 'untouchable', 'tax evasion', 'jury tampering', '1930s']","['Kevin Costner', 'Sean Connery', 'Charles Martin Smith']",['Brian De Palma']
307081,Southpaw,7.362,5178,2015,91709827,123,False,30000000,en,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",30.067,/kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg,Believe in Hope.,"['Action', 'Drama']",['United States of America'],['English'],"['sports', 'fighter', 'tragedy', 'death', 'boxing', 'box ring', 'father daughter relationship']","['Jake Gyllenhaal', 'Rachel McAdams', 'Forest Whitaker']",['Antoine Fuqua']
1584,School of Rock,7.071,5173,2003,131095990,110,False,35000000,en,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",22.223,/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,He just landed the gig of his life: 5th grade.,"['Comedy', 'Music']","['Germany', 'United States of America']",['English'],"['high school', ""rock 'n' roll"", 'musician', 'music competition', 'substitute teacher', 'teacher', 'rock music', 'contest', 'rock band', 'rock concert']","['Jack Black', 'Joan Cusack', 'Mike White']",['Richard Linklater']
1624,Liar Liar,6.667,5163,1997,302710615,86,False,45000000,en,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",28.978,/p1habYSdC7oD3WygQ5lynU5G5rV.jpg,Trust me.,['Comedy'],['United States of America'],['English'],"['california', 'workaholic', 'birthday', 'truth', 'lie', 'wish', 'legal drama']","['Jim Carrey', 'Maura Tierney', 'Cary Elwes']",['Tom Shadyac']
2675,Signs,6.681,5144,2002,408247917,106,False,72000000,en,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,21.106,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg,It's not like they didn't warn us.,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",['United States of America'],"['English', 'Portuguese']","['farm', 'faith', 'symbolism', 'miracle', 'family relationships', 'alien', 'grief', 'rural area', 'alien invasion', 'crop circle', 'alien attack', 'death of wife', 'loss of faith', 'alien encounter', 'malicious', 'aliens']","['Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin']",['M. Night Shyamalan']
